Query ID	Neighbor ID	Neighbor Pfam	SSN Query Cluster #	SSN Query Cluster Color	Query-Neighbor Distance	Query-Neighbor Directions
A0A2A5QX87	A0A2A5QX88	PF07726-PF17863	1	#FF0000	17	complement-normal
D2QHZ1	D2QHY0	PF07726-PF17863	1	#FF0000	11	complement-complement
A0A142XHB7	A0A142XHT5	PF07726-PF17863	1	#FF0000	04	normal-normal
A0A142XHB7	A0A142XHG1	PF07726-PF17863	1	#FF0000	12	normal-normal
D0KZ77	D0KZ59	PF07726-PF17863	1	#FF0000	18	complement-complement
A0A1R4B6A0	A0A1R4B6B3	PF07726-PF17863	1	#FF0000	10	complement-complement
A0A1H6VYG8	A0A1H6VXA5	PF07726-PF17863	1	#FF0000	08	normal-normal
A0A0B3SW27	A0A0B3S2X2	PF07726-PF17863	1	#FF0000	17	normal-normal
A0A2K8K8N4	A0A2K8KI23	PF07726-PF17863	1	#FF0000	17	normal-complement
A0A0P7BTD0	A0A0P7BTD5	PF07726-PF17863	1	#FF0000	11	normal-complement
A0A1Y0GAW9	A0A1Y0GA53	PF07726-PF17863	1	#FF0000	07	normal-normal
L0GY02	L0H0P0	PF07726-PF17863	1	#FF0000	11	normal-complement
A0A1T4XG62	A0A1T4XHP5	PF07726-PF17863	1	#FF0000	20	complement-complement
A0A2S7WDY9	A0A2S7WDA6	PF07726-PF17863	1	#FF0000	18	normal-complement
K4IKT4	K4IIS0	PF07726-PF17863	1	#FF0000	17	complement-normal
A0A090VWZ7	A0A090VPD1	PF07726-PF17863	1	#FF0000	09	normal-normal
A0A1H9B995	A0A1H9B9H1	PF07726-PF17863	1	#FF0000	09	complement-complement
A0A1H1L706	A0A1H1L6B1	PF07726-PF17863	1	#FF0000	09	complement-complement
A0A2A5QX87	A0A2A5QX88	PF07726-PF17863	1	#FF0000	17	complement-normal
D2QHZ1	D2QHY0	PF07726-PF17863	1	#FF0000	11	complement-complement
A0A142XHB7	A0A142XHT5	PF07726-PF17863	1	#FF0000	04	normal-normal
A0A142XHB7	A0A142XHG1	PF07726-PF17863	1	#FF0000	12	normal-normal
D0KZ77	D0KZ59	PF07726-PF17863	1	#FF0000	18	complement-complement
A0A257GNT2	A0A257GNZ2	PF07728	1	#FF0000	02	normal-complement
C5DAT8	C5DAV8	PF07728	1	#FF0000	20	normal-normal
A0A0T6BMV5	A0A0J6H6T7	PF07728	1	#FF0000	20	complement-complement
F8GHY2	F8GHY8	PF07728	1	#FF0000	06	complement-normal
K4IQX2	K4IFL8	PF07728	1	#FF0000	09	normal-normal
A0A0U3KFZ5	A0A0U3J7Q5	PF07728	1	#FF0000	04	normal-complement
A0A0R0LHR2	A0A0R0LHA5	PF07728-PF08406	1	#FF0000	15	normal-complement
A0A149VTP0	A0A149VTR9	PF07728-PF08406	1	#FF0000	15	normal-complement
A0A1N6DK18	A0A1N6DK34	PF07728-PF08406	1	#FF0000	03	normal-normal
A0A0P9EA54	A0A0P9C7P1	PF07728-PF08406	1	#FF0000	04	complement-normal
B7JB00	B7JB17	PF07728-PF08406	1	#FF0000	17	complement-complement
A0A1M4WPG7	A0A1M4WP33	PF07728-PF08406	1	#FF0000	04	complement-complement
A0A149W153	A0A149W164	PF07728-PF08406	1	#FF0000	07	complement-normal
F9U7C4	F9U7B0	PF07728-PF08406	1	#FF0000	14	complement-normal
A0A0R0LRU4	A0A0R0LVR7	PF07728-PF08406	1	#FF0000	04	normal-normal
A0A139BR49	A0A139BRD7	PF07728-PF08406	1	#FF0000	04	complement-complement
A0A1E4NX92	A0A1E4NX82	PF07728-PF08406	1	#FF0000	10	normal-complement
C7M204	C7M202	PF07728-PF08406	1	#FF0000	02	normal-normal
A0A1H3NWL5	A0A1H3NW43	PF07728-PF08406	1	#FF0000	08	complement-normal
A0A0K6HSN6	A0A0K6HSK8	PF07728-PF08406	1	#FF0000	14	complement-complement
D5X328	D5X343	PF07728-PF08406	1	#FF0000	15	normal-normal
Q1QFS3	Q1QFQ9	PF07728-PF08406	1	#FF0000	14	normal-normal
Q1QFS7	Q1QFQ9	PF07728-PF08406	1	#FF0000	18	normal-normal
A3WVW0	A3WVX3	PF07728-PF08406	1	#FF0000	15	complement-complement
A0A238D7K2	A0A238D874	PF07728-PF08406	1	#FF0000	16	normal-normal
Q0AHW4	Q0AHV0	PF07728-PF08406	1	#FF0000	14	normal-normal
A0A1E4NGC8	A0A1E4NGC4	PF07728-PF08406	1	#FF0000	07	normal-normal
A0A1E4NGC8	A0A1E4NHC7	PF07728-PF08406	1	#FF0000	14	normal-normal
A0A259FF19	A0A259FF85	PF07728-PF08406	1	#FF0000	15	normal-normal
A0A191ZGR6	A0A191ZGS8	PF07728-PF08406	1	#FF0000	02	normal-normal
D0KZ77	D0KZ75	PF07728-PF08406	1	#FF0000	02	complement-complement
A0A0W1RRM9	A0A0W1RR73	PF07728-PF08406	1	#FF0000	02	complement-complement
A0A1E4NWW7	A0A1E4NX82	PF07728-PF08406	1	#FF0000	06	normal-complement
Q3SFK3	Q3SFL6	PF07728-PF08406	1	#FF0000	16	complement-complement
A0A1A6C0K6	A0A1A6C0L3	PF07728-PF08406	1	#FF0000	05	normal-complement
A0A1C2IRK2	A0A1C2I329	PF07728-PF08406	1	#FF0000	02	normal-normal
A0A2I1DKH3	A0A2I1DKH1	PF07728-PF08406	1	#FF0000	02	normal-normal
G0JL81	G0JL86	PF07728-PF08406	1	#FF0000	05	complement-complement
F9ZLQ5	F9ZLQ7	PF07728-PF08406	1	#FF0000	02	normal-normal
A0A1I4RQ11	A0A1I4RPP7	PF07728-PF08406	1	#FF0000	04	complement-normal
A0A1H3NWY4	A0A1H3NW43	PF07728-PF08406	1	#FF0000	14	complement-normal
A0A0R0LHR2	A0A0R0LHA5	PF07728-PF08406	1	#FF0000	15	normal-complement
A0A149VTP0	A0A149VTR9	PF07728-PF08406	1	#FF0000	15	normal-complement
A0A1N6DK18	A0A1N6DK34	PF07728-PF08406	1	#FF0000	03	normal-normal
A0A0P9EA54	A0A0P9C7P1	PF07728-PF08406	1	#FF0000	04	complement-normal
B7JB00	B7JB17	PF07728-PF08406	1	#FF0000	17	complement-complement
A0A1M4WPG7	A0A1M4WP33	PF07728-PF08406	1	#FF0000	04	complement-complement
A0A149W153	A0A149W164	PF07728-PF08406	1	#FF0000	07	complement-normal
F9U7C4	F9U7B0	PF07728-PF08406	1	#FF0000	14	complement-normal
A0A0R0LRU4	A0A0R0LVR7	PF07728-PF08406	1	#FF0000	04	normal-normal
A0A139BR49	A0A139BRD7	PF07728-PF08406	1	#FF0000	04	complement-complement
A0A1E4NX92	A0A1E4NX82	PF07728-PF08406	1	#FF0000	10	normal-complement
C7M204	C7M202	PF07728-PF08406	1	#FF0000	02	normal-normal
A0A1H3NWL5	A0A1H3NW43	PF07728-PF08406	1	#FF0000	08	complement-normal
A0A0K6HSN6	A0A0K6HSK8	PF07728-PF08406	1	#FF0000	14	complement-complement
D5X328	D5X343	PF07728-PF08406	1	#FF0000	15	normal-normal
Q1QFS3	Q1QFQ9	PF07728-PF08406	1	#FF0000	14	normal-normal
Q1QFS7	Q1QFQ9	PF07728-PF08406	1	#FF0000	18	normal-normal
A3WVW0	A3WVX3	PF07728-PF08406	1	#FF0000	15	complement-complement
A0A238D7K2	A0A238D874	PF07728-PF08406	1	#FF0000	16	normal-normal
Q0AHW4	Q0AHV0	PF07728-PF08406	1	#FF0000	14	normal-normal
A0A1E4NGC8	A0A1E4NGC4	PF07728-PF08406	1	#FF0000	07	normal-normal
A0A1E4NGC8	A0A1E4NHC7	PF07728-PF08406	1	#FF0000	14	normal-normal
A0A259FF19	A0A259FF85	PF07728-PF08406	1	#FF0000	15	normal-normal
A0A191ZGR6	A0A191ZGS8	PF07728-PF08406	1	#FF0000	02	normal-normal
D0KZ77	D0KZ75	PF07728-PF08406	1	#FF0000	02	complement-complement
A0A0W1RRM9	A0A0W1RR73	PF07728-PF08406	1	#FF0000	02	complement-complement
A0A1E4NWW7	A0A1E4NX82	PF07728-PF08406	1	#FF0000	06	normal-complement
Q3SFK3	Q3SFL6	PF07728-PF08406	1	#FF0000	16	complement-complement
A0A1A6C0K6	A0A1A6C0L3	PF07728-PF08406	1	#FF0000	05	normal-complement
A0A1C2IRK2	A0A1C2I329	PF07728-PF08406	1	#FF0000	02	normal-normal
A0A2I1DKH3	A0A2I1DKH1	PF07728-PF08406	1	#FF0000	02	normal-normal
G0JL81	G0JL86	PF07728-PF08406	1	#FF0000	05	complement-complement
F9ZLQ5	F9ZLQ7	PF07728-PF08406	1	#FF0000	02	normal-normal
A0A1I4RQ11	A0A1I4RPP7	PF07728-PF08406	1	#FF0000	04	complement-normal
A0A1H3NWY4	A0A1H3NW43	PF07728-PF08406	1	#FF0000	14	complement-normal
A0A1J0WFG8	A0A1J0WFH8	PF07728-PF12556	1	#FF0000	09	complement-complement
A0A1J0WFG8	A0A1J0WFH8	PF07728-PF12556	1	#FF0000	09	complement-complement
A0A2G1QN58	A0A2G1QN23	PF07729	1	#FF0000	20	normal-normal
A0A0D6T8I2	A0A0D6T8U3	PF07730	1	#FF0000	02	complement-normal
X7F3L9	X7F433	PF07730	1	#FF0000	01	normal-normal
A0A1A8Z7M7	A0A1A8Z7Z1	PF07730	1	#FF0000	12	complement-normal
T0CIQ0	T0C923	PF07730	1	#FF0000	09	normal-complement
A0A090IRQ5	A0A090IRN8	PF07730	1	#FF0000	20	normal-normal
A0A150MNB4	A0A150MNK7	PF07730	1	#FF0000	09	normal-normal
Q5L2V2	Q5L2W2	PF07730	1	#FF0000	10	normal-normal
A0A0D8FX39	A0A0D8FYS8	PF07730	1	#FF0000	17	normal-normal
A0A1Q3THQ3	A0A1Q3THQ5	PF07730	1	#FF0000	03	normal-complement
A0A1H8WUI0	A0A1H8WTQ3	PF07730	1	#FF0000	18	complement-complement
Q2YB56	Q2YB37	PF07730	1	#FF0000	19	normal-normal
A0A2N4YC20	A0A2N4YC29	PF07731	1	#FF0000	19	normal-complement
A0A257DBM9	A0A257DBL4	PF07731-PF07732	1	#FF0000	10	normal-normal
A0A257DBM9	A0A257DBL4	PF07731-PF07732	1	#FF0000	10	normal-normal
D9T1E0	D9T1F3	PF07732	1	#FF0000	13	complement-complement
A0A1M5PR91	A0A1M5PP58	PF07732	1	#FF0000	09	normal-complement
G3IXF8	G3IXE1	PF07732	1	#FF0000	17	normal-normal
G3IXF8	G3IXE2	PF07732	1	#FF0000	16	normal-normal
G3IXF8	G3IXE3	PF07732	1	#FF0000	15	normal-normal
A0A1W9HB45	A0A1W9HBF8	PF07733-PF14579-PF17657	1	#FF0000	08	complement-complement
A0A1W9HB45	A0A1W9HBF8	PF07733-PF14579-PF17657	1	#FF0000	08	complement-complement
A0A1W9HB45	A0A1W9HBF8	PF07733-PF14579-PF17657	1	#FF0000	08	complement-complement
A0A023DJ21	A0A023DJ93	PF07739	1	#FF0000	18	normal-complement
A0A2N3YI26	A0A2N3YI19	PF07739-PF13411	1	#FF0000	06	complement-complement
F8L9G6	F8L9I4	PF07739-PF13411	1	#FF0000	19	complement-complement
A0A150MNB4	A0A150MN77	PF07739-PF13411	1	#FF0000	04	normal-normal
Q5L2V2	Q5L2V7	PF07739-PF13411	1	#FF0000	05	normal-normal
A0A143HDZ0	A0A143HEV5	PF07739-PF13411	1	#FF0000	16	complement-complement
A0A0N0Z5D7	A0A0N0I5N4	PF07739-PF13411	1	#FF0000	07	complement-complement
A0A2N3YI26	A0A2N3YI19	PF07739-PF13411	1	#FF0000	06	complement-complement
F8L9G6	F8L9I4	PF07739-PF13411	1	#FF0000	19	complement-complement
A0A150MNB4	A0A150MN77	PF07739-PF13411	1	#FF0000	04	normal-normal
Q5L2V2	Q5L2V7	PF07739-PF13411	1	#FF0000	05	normal-normal
A0A143HDZ0	A0A143HEV5	PF07739-PF13411	1	#FF0000	16	complement-complement
A0A0N0Z5D7	A0A0N0I5N4	PF07739-PF13411	1	#FF0000	07	complement-complement
A0A0Q7XWW2	A0A0Q7XSM1	PF07746	1	#FF0000	07	complement-complement
A0A2E1EJC0	A0A2E1EJB1	PF07750	1	#FF0000	19	normal-complement
Q2G5G2	Q2G5F7	PF07750	1	#FF0000	05	complement-normal
Q5HRV7	Q5HRX0	PF07751	1	#FF0000	13	normal-complement
U3A1E8	U3A1G1	PF07754	1	#FF0000	15	normal-complement
A0A1S2VRD2	A0A1S2VQ86	PF07755-PF17396	1	#FF0000	19	complement-complement
A0A1S2VRD2	A0A1S2VQ86	PF07755-PF17396	1	#FF0000	19	complement-complement
A0A0F5FE63	A0A0F5FED5	PF07756-PF11972	1	#FF0000	09	complement-complement
A0A1W2DS03	A0A1W2DSD6	PF07756-PF11972	1	#FF0000	09	normal-normal
A0A0F5FE63	A0A0F5FED5	PF07756-PF11972	1	#FF0000	09	complement-complement
A0A1W2DS03	A0A1W2DSD6	PF07756-PF11972	1	#FF0000	09	normal-normal
A0A132MG54	A0A132MFY9	PF07758	1	#FF0000	07	complement-normal
A0A1I6J4X5	A0A1I6J4V2	PF07760	1	#FF0000	08	complement-complement
A0A1I6J4X5	A0A1I6J5A8	PF07760	1	#FF0000	14	complement-normal
A0A2U1JSK3	A0A2U1JSK6	PF07766	1	#FF0000	03	normal-complement
A0A257KY57	A0A257KVJ2	PF07769	1	#FF0000	11	complement-complement
A0A0W0TMB0	A0A0W0TM96	PF07784	1	#FF0000	12	normal-normal
A0A0W1QLZ0	A0A0W1QM84	PF07786	1	#FF0000	17	complement-normal
A0A2U0SFA3	A0A2U0SFD0	PF07786	1	#FF0000	17	complement-normal
A0A2R3Z4G3	A0A2R3Z4H3	PF07786	1	#FF0000	11	normal-normal
W0E2R0	W0DYH1	PF07787	1	#FF0000	14	complement-complement
A0A0U5H5L0	A0A0U5H4R1	PF07790	1	#FF0000	19	complement-complement
A0A063ZIT4	A0A063ZIQ6	PF07790	1	#FF0000	20	normal-normal
Q3IMN8	A0A1U7EZ83	PF07790	1	#FF0000	13	normal-normal
A0A1I0P8K9	A0A1I0P973	PF07790	1	#FF0000	02	complement-complement
A0A1N7BMK1	A0A1N7BMK8	PF07798	1	#FF0000	04	complement-complement
A6FKX1	A6FKV4	PF07799	1	#FF0000	17	normal-complement
M5DXE0	M5DXE3	PF07804	1	#FF0000	05	complement-complement
I3BTI6	I3BTJ9	PF07804	1	#FF0000	13	normal-complement
K4IQX2	K4IB84	PF07804	1	#FF0000	18	normal-complement
A0A0W1SUY6	A0A0W1SU86	PF07804-PF13657	1	#FF0000	10	normal-normal
A0A257G6P4	A0A257G7Q8	PF07804-PF13657	1	#FF0000	16	normal-normal
C6HYI8	C6HYI3	PF07804-PF13657	1	#FF0000	05	normal-normal
A0A254NDV1	A0A254N5E1	PF07804-PF13657	1	#FF0000	13	complement-normal
A0A2N6DRE4	A0A2N6DRI6	PF07804-PF13657	1	#FF0000	01	complement-normal
A0A1H3ZAL0	A0A1H3ZC84	PF07804-PF13657	1	#FF0000	14	normal-normal
A0A0W1SUY6	A0A0W1SU86	PF07804-PF13657	1	#FF0000	10	normal-normal
A0A257G6P4	A0A257G7Q8	PF07804-PF13657	1	#FF0000	16	normal-normal
C6HYI8	C6HYI3	PF07804-PF13657	1	#FF0000	05	normal-normal
A0A254NDV1	A0A254N5E1	PF07804-PF13657	1	#FF0000	13	complement-normal
A0A2N6DRE4	A0A2N6DRI6	PF07804-PF13657	1	#FF0000	01	complement-normal
A0A1H3ZAL0	A0A1H3ZC84	PF07804-PF13657	1	#FF0000	14	normal-normal
A0A0N0K2Y8	A0A0N1LHK8	PF07811	1	#FF0000	12	complement-normal
A0A257G6P4	A0A257G6Q4	PF07811	1	#FF0000	12	normal-complement
A0A257GNT2	A0A257GNR6	PF07811	1	#FF0000	19	normal-complement
V7EL42	V7EL47	PF07811	1	#FF0000	14	complement-normal
A0A0J1BE52	A0A0J1EH05	PF07811	1	#FF0000	09	complement-normal
A0A0J1BE52	A0A0J1BE61	PF07811	1	#FF0000	10	complement-normal
Q7UXT7	Q7UXS2	PF07811	1	#FF0000	15	complement-normal
Q7UXT7	Q7UXS1	PF07811	1	#FF0000	16	complement-normal
A9G4L9	A9G4P1	PF07812	1	#FF0000	07	complement-complement
A0A0P8BIT3	A0A0P8CXH5	PF07813	1	#FF0000	17	normal-normal
H8Z8C1	H8Z8C4	PF07813	1	#FF0000	03	complement-normal
A0A1G5QYR9	A0A1G5QZ78	PF07813	1	#FF0000	14	complement-normal
A0A1M6UA37	A0A1M6UBH0	PF07819	1	#FF0000	20	normal-complement
A0A285Q0V1	A0A285Q104	PF07819	1	#FF0000	07	complement-normal
A0A150KZF8	A0A150KZL8	PF07827	1	#FF0000	12	normal-normal
F4KRX3	F4KRY3	PF07832	1	#FF0000	10	complement-normal
Q13DE9	Q13DG2	PF07845	1	#FF0000	13	complement-complement
A0A150MNB4	A0A150MND4	PF07849	1	#FF0000	20	normal-complement
Q5L2V2	Q5L2T7	PF07849	1	#FF0000	15	normal-complement
A0A146G6D8	A0A146G6M9	PF07853	1	#FF0000	02	complement-complement
A0A143HDZ0	A0A143HE24	PF07853	1	#FF0000	20	complement-normal
M0CM19	M0CQY3	PF07853-PF13630	1	#FF0000	03	complement-complement
M0CM19	M0CQY3	PF07853-PF13630	1	#FF0000	03	complement-complement
A0A1G8DJ41	A0A1G8DIV9	PF07859	1	#FF0000	01	complement-normal
A0A0X3UEY5	A0A0X3UEY2	PF07859	1	#FF0000	13	normal-complement
A0A1C2E766	A0A1C2E779	PF07859	1	#FF0000	11	complement-normal
D6V875	D6V888	PF07859	1	#FF0000	13	complement-complement
Q6N5H8	Q6N5I7	PF07859	1	#FF0000	09	normal-normal
A0A0Q7XWW2	A0A0Q7XIM1	PF07859	1	#FF0000	05	complement-complement
A0A2V1P957	A0A2V1P5Q5	PF07859	1	#FF0000	16	complement-normal
A0A248K2M4	A0A248K2E7	PF07859	1	#FF0000	19	complement-normal
A0A2R8BX87	A0A2R8BX12	PF07859	1	#FF0000	18	normal-normal
A0A1H6WGR4	A0A1H6WJH1	PF07859	1	#FF0000	08	normal-complement
A0A1T4XG62	A0A1T4XG77	PF07859	1	#FF0000	11	complement-normal
A0A0U4P2C8	A0A0U4X128	PF07859	1	#FF0000	19	complement-normal
D4GCR6	D4GCR0	PF07859	1	#FF0000	06	normal-complement
A0A2N7VBD5	A0A2N7VBH2	PF07859	1	#FF0000	09	complement-normal
A9ASJ1	A0A0H3KR14	PF07859	1	#FF0000	03	normal-normal
F0SR96	F0SR78	PF07859	1	#FF0000	18	normal-complement
V5XJ55	V5XDK1	PF07859	1	#FF0000	03	complement-complement
A0A239AG22	A0A239AGN2	PF07859	1	#FF0000	04	complement-complement
F0SJL2	F0SK81	PF07859	1	#FF0000	14	complement-complement
K0K425	K0K428	PF07859	1	#FF0000	05	complement-normal
A0A2K8Z1C5	A0A2K8Z1H3	PF07859	1	#FF0000	15	normal-normal
A0A2N4X760	A0A2N4X770	PF07859	1	#FF0000	05	complement-complement
A0A1W2CFP6	A0A1W2CFH2	PF07859	1	#FF0000	09	normal-complement
A0A0B9AFJ2	A0A0B9ABW1	PF07859	1	#FF0000	14	complement-complement
A0A0B9AFJ2	A0A0B9AFL1	PF07859	1	#FF0000	20	complement-complement
A0A081B8I3	A0A081B8H0	PF07859-PF13738	1	#FF0000	13	normal-normal
A0A081B8I3	A0A081B8H0	PF07859-PF13738	1	#FF0000	13	normal-normal
A0A1I6H6W8	A0A1I6H714	PF07866	1	#FF0000	11	complement-complement
A0A1E5X5U6	A0A1E5X5T5	PF07869	1	#FF0000	10	complement-normal
A0A1H8B172	A0A1H8D6Q4	PF07872	1	#FF0000	18	complement-complement
A0A1H0RQQ5	A0A1H0RP86	PF07875	1	#FF0000	17	complement-complement
A0A2U2CU83	A0A2U2CU25	PF07876	1	#FF0000	05	complement-normal
A0A2R3Z4G3	A0A2R3Z4F0	PF07876	1	#FF0000	17	normal-complement
A0A1G7Y6L3	A0A1G7Y6C3	PF07883	1	#FF0000	05	complement-complement
A0A238LJQ6	A0A238LH90	PF07883	1	#FF0000	03	complement-complement
A0A0Q7XWW2	A0A0Q7XWX9	PF07883	1	#FF0000	18	complement-normal
A0A1B0ZP99	A0A1B0ZP83	PF07883	1	#FF0000	20	normal-complement
A0A2R8BX87	A0A2R8BWZ8	PF07883	1	#FF0000	11	normal-complement
A0A0B3SW27	A0A0B3RUI4	PF07883	1	#FF0000	01	normal-complement
A0A0A8K3K8	A0A0A8K3G9	PF07883	1	#FF0000	08	complement-complement
A0A1B3PMR1	A0A1B3PMR5	PF07883	1	#FF0000	13	normal-normal
L8MR93	L8MR84	PF07883	1	#FF0000	10	normal-normal
A0A254NDV1	A0A254N5A1	PF07883	1	#FF0000	02	complement-normal
F5R7A4	F5R7A1	PF07883	1	#FF0000	03	normal-normal
A0A1M5PR91	A0A1M5PNW4	PF07883	1	#FF0000	14	normal-complement
A0A1I6FMH5	A0A1I6FM97	PF07883	1	#FF0000	07	complement-normal
M0FDZ7	M0F9Z6	PF07883	1	#FF0000	07	complement-normal
A0A1G9YPG1	A0A1G9YMF2	PF07883	1	#FF0000	20	normal-normal
A0A2A5QX87	A0A2A5QXH4	PF07883	1	#FF0000	05	complement-normal
I7BH00	I7CNL7	PF07883	1	#FF0000	06	complement-normal
L0JSR6	L0JS19	PF07883	1	#FF0000	06	complement-normal
A0A063ZIT4	A0A063ZKM4	PF07883	1	#FF0000	07	normal-complement
L9XTM6	L9XTM1	PF07883	1	#FF0000	05	normal-complement
A0A1H9JK61	A0A1H9JKN2	PF07883	1	#FF0000	05	normal-complement
A0A1I0QD41	A0A1I0QD10	PF07883	1	#FF0000	04	normal-complement
D2RUC9	D2RUD5	PF07883	1	#FF0000	06	complement-normal
A0A1H1HLL9	A0A1H1HMT4	PF07883	1	#FF0000	04	complement-normal
L0JTH7	L0JW04	PF07883	1	#FF0000	08	normal-complement
M0LR01	M0LR04	PF07883	1	#FF0000	05	complement-normal
F8D406	F8D402	PF07883	1	#FF0000	04	normal-complement
M0AIC8	M0AM53	PF07883	1	#FF0000	13	complement-normal
A0A090D0J7	A0A090D314	PF07883	1	#FF0000	07	normal-complement
A0A0D1V3Z2	A0A0D1XII8	PF07883	1	#FF0000	02	complement-normal
A0A1I2DKK5	A0A1I2DKX8	PF07883	1	#FF0000	09	normal-normal
V5XJ55	V5XDJ1	PF07883	1	#FF0000	09	complement-complement
A0A2T0Q589	A0A2T0Q5A8	PF07883	1	#FF0000	14	normal-normal
A0A1M3GKI4	A0A1M3GK50	PF07883	1	#FF0000	08	complement-complement
Q3SFK3	Q3SFJ7	PF07883	1	#FF0000	06	complement-complement
A0A0K2GFM1	A0A0K2GFA1	PF07883	1	#FF0000	18	normal-complement
A0A1C2E766	A0A1C2E7H5	PF07883-PF12833	1	#FF0000	13	complement-normal
A8I0Y1	A8I0S5	PF07883-PF12833	1	#FF0000	19	normal-complement
A0A1X4NHZ7	A0A1X4NI45	PF07883-PF12833	1	#FF0000	17	complement-normal
A0A1X4NZT0	A0A1X4NZV4	PF07883-PF12833	1	#FF0000	17	normal-complement
F5R7A4	F5R7P8	PF07883-PF12833	1	#FF0000	11	normal-normal
A0A1C2E766	A0A1C2E7H5	PF07883-PF12833	1	#FF0000	13	complement-normal
A8I0Y1	A8I0S5	PF07883-PF12833	1	#FF0000	19	normal-complement
A0A1X4NHZ7	A0A1X4NI45	PF07883-PF12833	1	#FF0000	17	complement-normal
A0A1X4NZT0	A0A1X4NZV4	PF07883-PF12833	1	#FF0000	17	normal-complement
F5R7A4	F5R7P8	PF07883-PF12833	1	#FF0000	11	normal-normal
A0A1Q8ZW73	A0A1Q8ZW98	PF07883-PF13411-PF13560	1	#FF0000	19	normal-normal
A0A1Q8ZW73	A0A1Q8ZW98	PF07883-PF13411-PF13560	1	#FF0000	19	normal-normal
A0A1Q8ZW73	A0A1Q8ZW98	PF07883-PF13411-PF13560	1	#FF0000	19	normal-normal
A0A1L8PNC9	A0A1L8PN98	PF07883-PF13560	1	#FF0000	20	normal-complement
A0A1L8PNC9	A0A1L8PN98	PF07883-PF13560	1	#FF0000	20	normal-complement
A0A1Y6C5H4	A0A1Y6C5D7	PF07884-PF13462	1	#FF0000	20	complement-complement
A0A1Y6C5H4	A0A1Y6C5D7	PF07884-PF13462	1	#FF0000	20	complement-complement
A0A2M8W6E0	A0A2M8W6B5	PF07885	1	#FF0000	19	normal-normal
A4EHS2	A4EHQ6	PF07885	1	#FF0000	16	normal-normal
A0A0Q0V9R5	A0A0Q0Z862	PF07885	1	#FF0000	17	normal-normal
A0A1B6YFP1	A0A1B6YGD1	PF07885	1	#FF0000	06	complement-complement
A0A0U2UNS0	A0A0U3F438	PF07885	1	#FF0000	20	normal-normal
I3THL8	I3THL2	PF07885	1	#FF0000	06	normal-normal
A0A2A7NK23	A0A2A7NJQ3	PF07885	1	#FF0000	14	complement-normal
A0A2U1JSK3	A0A2U1JTB9	PF07885	1	#FF0000	17	normal-normal
A0A1H2SE30	A0A1H2SCY0	PF07896	1	#FF0000	10	complement-complement
A6FKX1	A6FKW0	PF07896	1	#FF0000	11	normal-complement
R0EIG4	R0CWS0	PF07896	1	#FF0000	16	normal-normal
A0A1E5X5U6	A0A1E5X5E0	PF07905-PF13556-PF17853	1	#FF0000	07	complement-complement
A0A1I2DKK5	A0A1I2DJ21	PF07905-PF13556-PF17853	1	#FF0000	19	normal-normal
A0A1E5X5U6	A0A1E5X5E0	PF07905-PF13556-PF17853	1	#FF0000	07	complement-complement
A0A1I2DKK5	A0A1I2DJ21	PF07905-PF13556-PF17853	1	#FF0000	19	normal-normal
A0A1E5X5U6	A0A1E5X5E0	PF07905-PF13556-PF17853	1	#FF0000	07	complement-complement
A0A1I2DKK5	A0A1I2DJ21	PF07905-PF13556-PF17853	1	#FF0000	19	normal-normal
A0A133Q3T3	A0A133Q3V0	PF07907	1	#FF0000	17	normal-complement
A0A133Q3T3	A0A133Q3W7	PF07907	1	#FF0000	18	normal-complement
Q4L3A8	Q4L3C6	PF07907	1	#FF0000	18	complement-normal
Q4L3A8	Q4L3C5	PF07907	1	#FF0000	17	complement-normal
Q5HRV7	Q5HRT7	PF07907	1	#FF0000	20	normal-complement
Q2G0W1	Q2G0U5	PF07907	1	#FF0000	16	normal-complement
Q2G0W1	Q2G0U4	PF07907	1	#FF0000	17	normal-complement
A0A2G1WIB5	A0A2G1WIB0	PF07920	1	#FF0000	10	normal-complement
C6HYI8	C6HYI6	PF07927	1	#FF0000	02	normal-complement
A0A1I6H6W8	A0A1I6H774	PF07927	1	#FF0000	17	complement-complement
A0A172U4L1	A0A172U4M8	PF07927	1	#FF0000	04	normal-normal
D2QK53	D2QK66	PF07927	1	#FF0000	13	normal-complement
A0A095B7Q0	A0A095C345	PF07929	1	#FF0000	12	complement-normal
A0A199XSM0	A0A199XSM5	PF07929	1	#FF0000	05	normal-normal
A0A0Q7I8V6	A0A0Q7I8V5	PF07940	1	#FF0000	14	complement-complement
A0A1H2SE30	A0A1H2SCW6	PF07940	1	#FF0000	08	complement-normal
A6FKX1	A6FKW2	PF07940	1	#FF0000	09	normal-normal
R0EIG4	R0E5W0	PF07940	1	#FF0000	19	normal-complement
I3IIT9	I3IIS0	PF07940	1	#FF0000	19	normal-normal
A0A1I0SPW2	A0A1I0SPQ3	PF07944	1	#FF0000	17	normal-complement
A0A0X7BEK2	A0A0X7BFJ5	PF07947	1	#FF0000	05	normal-complement
B8KXA4	B8KXA1	PF07947	1	#FF0000	03	complement-complement
A0A259R2Z6	A0A259R305	PF07947	1	#FF0000	16	normal-complement
O34688	O34659	PF07949	1	#FF0000	08	normal-normal
A0A1I0II24	A0A1I0IKG6	PF07949	1	#FF0000	05	complement-complement
